age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36,blue-collar,single,secondary,no,5396,yes,no,cellular,9,apr,490,2,-1,0,unknown,no
34,management,single,secondary,no,1360,yes,no,cellular,17,jul,506,1,-1,0,unknown,no
44,management,married,tertiary,no,38,yes,no,telephone,16,apr,201,2,330,8,other,no
33,management,divorced,tertiary,no,893,yes,no,unknown,15,may,279,9,-1,0,unknown,no
46,management,married,tertiary,no,-591,no,no,cellular,9,jul,126,1,-1,0,unknown,no
33,management,single,tertiary,no,6807,no,no,cellular,21,oct,512,2,184,1,success,yes
72,retired,married,secondary,no,0,no,no,cellular,29,oct,189,3,-1,0,unknown,yes
32,technician,single,tertiary,no,1012,no,no,cellular,14,apr,178,1,-1,0,unknown,no
55,self-employed,married,secondary,yes,0,no,no,cellular,26,aug,172,5,-1,0,unknown,no
24,unemployed,single,secondary,no,2696,no,no,cellular,7,sep,107,2,-1,0,unknown,no
34,blue-collar,married,primary,no,100,yes,yes,unknown,28,may,74,3,-1,0,unknown,no
42,management,married,tertiary,no,36,no,no,cellular,21,nov,664,3,-1,0,unknown,yes
44,management,married,primary,no,4758,yes,no,cellular,22,jul,712,6,-1,0,unknown,yes
47,services,married,secondary,no,137,no,no,unknown,12,jun,112,1,-1,0,unknown,no
47,management,single,tertiary,no,159,no,no,telephone,29,oct,220,3,155,3,other,yes
46,admin.,married,tertiary,no,2552,no,no,cellular,3,sep,260,1,94,8,success,yes
58,retired,married,tertiary,no,0,no,no,cellular,13,aug,641,4,-1,0,unknown,yes
56,admin.,married,unknown,no,1933,no,no,telephone,19,nov,44,2,-1,0,unknown,no
57,retired,married,secondary,no,5313,no,no,cellular,16,dec,283,2,196,1,success,yes
30,management,married,tertiary,no,1384,yes,no,telephone,14,aug,60,2,-1,0,unknown,no
34,admin.,married,secondary,no,155,no,no,cellular,5,feb,696,2,-1,0,unknown,yes
31,management,married,tertiary,no,713,yes,no,unknown,9,may,1534,2,-1,0,unknown,no
32,housemaid,single,tertiary,no,23663,yes,no,cellular,21,nov,103,2,-1,0,unknown,no
38,technician,married,tertiary,no,128,no,no,cellular,13,aug,183,5,-1,0,unknown,no
47,blue-collar,married,primary,no,673,no,yes,cellular,14,aug,106,6,-1,0,unknown,no
34,technician,married,secondary,no,19,yes,no,unknown,5,may,362,4,-1,0,unknown,no
49,housemaid,married,primary,no,434,yes,yes,unknown,18,jun,272,3,-1,0,unknown,no
54,management,married,secondary,no,2693,no,no,cellular,22,mar,222,1,188,6,other,yes
38,blue-collar,married,secondary,no,168,no,yes,cellular,2,feb,151,1,-1,0,unknown,no
36,management,married,tertiary,no,-633,yes,no,cellular,17,jul,106,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,1722,yes,no,cellular,20,apr,7,7,-1,0,unknown,no
57,blue-collar,married,unknown,no,3196,no,no,cellular,28,aug,161,4,-1,0,unknown,no
33,technician,married,secondary,no,1234,no,no,telephone,9,nov,61,1,-1,0,unknown,no
35,blue-collar,divorced,primary,no,-587,yes,no,unknown,26,may,111,1,-1,0,unknown,no
54,technician,married,secondary,no,1938,no,yes,cellular,28,jul,551,3,-1,0,unknown,yes
33,blue-collar,divorced,unknown,yes,-274,yes,yes,cellular,17,apr,715,2,329,2,failure,yes
59,retired,married,secondary,no,0,no,no,cellular,6,aug,142,2,-1,0,unknown,no
44,blue-collar,married,secondary,no,-448,yes,no,unknown,18,jun,149,2,-1,0,unknown,no
57,entrepreneur,married,secondary,no,1179,no,no,cellular,19,aug,189,2,-1,0,unknown,no
40,admin.,married,tertiary,no,764,yes,no,unknown,17,nov,85,1,-1,0,unknown,yes
30,blue-collar,married,secondary,no,1717,yes,no,cellular,14,may,197,3,-1,0,unknown,no
47,unemployed,married,primary,no,122,no,yes,unknown,5,jun,240,3,-1,0,unknown,no
32,services,single,secondary,no,545,yes,no,cellular,18,may,192,1,180,1,failure,no
56,retired,married,primary,no,9367,no,no,telephone,13,nov,271,2,92,4,success,yes
28,housemaid,single,tertiary,no,19,no,no,cellular,17,apr,149,1,-1,0,unknown,yes
35,blue-collar,single,secondary,no,773,yes,no,unknown,23,may,136,2,-1,0,unknown,no
52,technician,divorced,secondary,no,1005,yes,no,cellular,2,jun,195,1,-1,0,unknown,yes
38,technician,single,secondary,no,-143,yes,no,unknown,30,may,428,7,-1,0,unknown,no
41,technician,married,secondary,no,501,yes,no,unknown,19,may,579,5,-1,0,unknown,yes
64,entrepreneur,married,tertiary,no,2331,no,no,telephone,9,nov,201,1,-1,0,unknown,yes
43,services,married,secondary,no,1625,yes,no,cellular,20,apr,390,1,-1,0,unknown,no
33,management,single,secondary,no,-424,yes,no,unknown,26,may,863,1,-1,0,unknown,no
43,management,married,secondary,no,3,yes,no,unknown,9,may,204,2,-1,0,unknown,no
45,unemployed,married,tertiary,no,579,yes,no,cellular,30,jul,141,2,-1,0,unknown,no
45,blue-collar,married,primary,no,333,yes,no,unknown,13,may,160,3,-1,0,unknown,no
52,technician,married,secondary,no,137,no,no,cellular,6,jul,227,2,-1,0,unknown,yes
34,management,married,tertiary,no,82,no,no,cellular,31,jul,134,5,-1,0,unknown,no
38,technician,single,secondary,no,1788,no,no,cellular,8,aug,391,2,-1,0,unknown,no
43,technician,married,secondary,no,-754,yes,yes,cellular,9,jul,727,3,-1,0,unknown,yes
56,management,married,tertiary,no,4889,no,no,cellular,22,aug,705,4,-1,0,unknown,no
43,admin.,married,secondary,no,186,no,yes,cellular,31,jul,32,21,-1,0,unknown,no
46,blue-collar,married,secondary,no,2836,yes,no,cellular,14,may,13,7,358,7,other,no
51,technician,single,tertiary,no,11222,yes,no,unknown,3,jun,151,7,-1,0,unknown,no
36,management,single,tertiary,no,1804,no,no,cellular,7,may,170,1,366,1,other,no
33,admin.,single,secondary,no,422,yes,no,cellular,12,may,235,2,361,2,failure,no
35,admin.,single,tertiary,no,4233,no,no,cellular,13,aug,135,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,-659,yes,yes,unknown,28,may,30,2,-1,0,unknown,no
39,management,married,secondary,no,643,yes,no,cellular,4,aug,295,1,-1,0,unknown,no
33,blue-collar,single,secondary,no,49,yes,no,unknown,15,may,558,6,-1,0,unknown,no
47,management,married,tertiary,no,866,no,no,unknown,20,jun,7,7,-1,0,unknown,no
52,self-employed,married,secondary,no,517,no,no,cellular,26,aug,77,4,-1,0,unknown,no
52,technician,married,secondary,no,234,no,no,cellular,17,nov,255,1,-1,0,unknown,yes
33,management,married,tertiary,no,1323,no,no,cellular,1,jun,327,1,-1,0,unknown,yes
41,entrepreneur,married,primary,no,0,no,no,cellular,3,jul,438,2,389,1,other,yes
55,entrepreneur,married,tertiary,no,625,no,no,telephone,20,nov,88,2,147,4,failure,no
31,admin.,single,secondary,no,43,no,no,unknown,1,jul,484,1,-1,0,unknown,no
53,technician,married,tertiary,no,431,yes,no,unknown,11,jun,74,1,-1,0,unknown,no
34,services,single,secondary,no,528,yes,no,cellular,2,sep,121,3,100,5,other,yes
39,services,married,unknown,no,-516,yes,no,unknown,9,may,86,2,-1,0,unknown,no
37,management,single,tertiary,no,427,yes,no,unknown,20,may,121,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,0,yes,no,telephone,14,jul,305,3,-1,0,unknown,no
32,management,single,tertiary,no,718,yes,no,cellular,29,dec,155,1,197,1,success,yes
34,student,single,unknown,no,1011,no,no,cellular,1,jun,253,1,-1,0,unknown,yes
41,management,divorced,tertiary,no,4567,yes,yes,cellular,16,jul,106,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,4900,yes,no,telephone,31,jul,121,2,-1,0,unknown,no
37,unemployed,single,secondary,no,756,yes,no,unknown,2,jun,74,1,-1,0,unknown,no
35,blue-collar,married,primary,no,2732,yes,no,unknown,18,nov,254,1,-1,0,unknown,no
45,management,married,unknown,no,1525,no,no,cellular,29,jul,36,2,-1,0,unknown,no
36,blue-collar,married,primary,no,1177,no,no,cellular,15,apr,330,1,311,4,success,yes
49,services,married,secondary,no,823,no,no,cellular,8,aug,780,4,-1,0,unknown,yes
53,unemployed,divorced,secondary,no,587,no,no,cellular,19,nov,561,1,-1,0,unknown,yes
30,technician,single,secondary,no,1395,yes,no,cellular,15,may,199,2,354,1,failure,no
40,management,married,secondary,no,830,no,no,cellular,22,aug,155,6,-1,0,unknown,no
40,management,divorced,tertiary,no,69,yes,no,cellular,30,jul,149,2,-1,0,unknown,no
43,technician,single,unknown,no,11115,no,no,cellular,23,oct,476,1,74,2,success,yes
42,technician,married,tertiary,no,849,no,no,cellular,13,aug,403,2,-1,0,unknown,no
45,self-employed,married,primary,no,1288,no,no,cellular,7,aug,399,6,-1,0,unknown,no
22,blue-collar,single,secondary,no,-51,yes,no,cellular,15,may,859,1,-1,0,unknown,yes
36,admin.,single,secondary,no,733,yes,no,cellular,20,apr,176,1,322,2,other,no
49,blue-collar,married,secondary,no,1039,yes,no,cellular,14,may,156,2,178,1,failure,no
38,management,single,tertiary,no,5073,yes,no,cellular,30,jul,68,4,-1,0,unknown,no
44,admin.,divorced,secondary,no,163,yes,no,cellular,14,jul,1669,2,-1,0,unknown,yes
29,management,single,tertiary,no,502,no,no,cellular,8,jul,968,1,87,5,failure,yes
56,unknown,married,unknown,no,15088,no,no,cellular,11,aug,179,4,-1,0,unknown,no
27,technician,single,tertiary,no,4661,no,no,cellular,8,apr,114,1,-1,0,unknown,yes
29,management,married,tertiary,no,0,yes,yes,cellular,15,jul,218,1,-1,0,unknown,no
45,admin.,married,secondary,no,251,yes,no,cellular,19,aug,102,2,-1,0,unknown,no
44,admin.,married,secondary,no,1074,yes,no,cellular,11,jul,911,2,-1,0,unknown,yes
28,services,married,secondary,no,2114,no,yes,unknown,23,may,79,1,-1,0,unknown,no
30,technician,single,secondary,no,3927,yes,no,cellular,11,aug,247,1,-1,0,unknown,no
28,blue-collar,single,primary,no,442,no,no,cellular,30,jan,157,2,-1,0,unknown,no
32,management,single,tertiary,no,718,yes,no,cellular,15,jun,95,1,-1,0,unknown,yes
28,services,single,secondary,no,6332,yes,no,telephone,7,may,149,1,343,4,failure,no
29,technician,single,secondary,no,1331,yes,yes,cellular,14,may,246,1,-1,0,unknown,no
52,unemployed,married,secondary,no,94,no,no,cellular,10,nov,293,3,190,10,failure,yes
34,technician,married,secondary,no,650,yes,no,unknown,30,may,184,2,-1,0,unknown,no
30,technician,single,secondary,no,700,yes,no,cellular,12,aug,73,2,-1,0,unknown,no
59,retired,divorced,primary,no,-88,yes,no,unknown,5,jun,910,2,-1,0,unknown,yes
45,technician,divorced,secondary,no,146,no,no,cellular,8,jul,216,1,-1,0,unknown,no
43,services,married,primary,no,2557,yes,no,telephone,15,oct,166,3,183,5,success,yes
31,student,single,secondary,no,252,yes,no,unknown,6,may,175,3,-1,0,unknown,no
30,management,married,tertiary,no,739,no,no,cellular,17,mar,163,2,-1,0,unknown,no
19,student,single,unknown,no,0,no,no,cellular,11,feb,123,3,-1,0,unknown,no
54,services,married,secondary,no,6376,no,no,cellular,13,aug,274,3,-1,0,unknown,no
57,housemaid,married,primary,no,3570,no,no,unknown,9,jun,233,2,-1,0,unknown,no
56,blue-collar,married,primary,no,8163,no,no,cellular,14,aug,1231,4,-1,0,unknown,yes
48,blue-collar,married,primary,no,418,yes,no,unknown,9,may,102,3,-1,0,unknown,no
30,blue-collar,single,secondary,no,609,yes,no,unknown,14,may,402,1,-1,0,unknown,no
36,management,married,tertiary,no,867,no,no,cellular,14,aug,159,2,-1,0,unknown,no
58,management,married,tertiary,no,7387,no,no,telephone,17,nov,85,1,-1,0,unknown,no
26,services,single,secondary,no,110,no,no,cellular,30,jan,1136,2,-1,0,unknown,yes
44,management,married,secondary,no,491,yes,yes,cellular,11,may,40,4,-1,0,unknown,no
35,unemployed,single,secondary,no,221,no,no,cellular,29,jan,374,1,-1,0,unknown,no
30,management,single,tertiary,no,5956,yes,no,unknown,8,may,255,1,-1,0,unknown,no
36,self-employed,divorced,tertiary,no,1354,yes,no,cellular,14,may,1723,1,356,2,success,yes
38,housemaid,single,secondary,no,465,yes,no,cellular,16,mar,180,1,302,3,success,yes
46,services,married,secondary,no,271,yes,no,unknown,16,may,134,4,-1,0,unknown,no
30,blue-collar,single,secondary,no,3950,yes,no,telephone,18,may,152,4,370,3,other,no
41,blue-collar,single,primary,yes,-137,yes,yes,unknown,6,may,189,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,76,no,yes,cellular,28,jul,50,4,-1,0,unknown,no
37,admin.,single,secondary,no,528,yes,no,cellular,21,nov,65,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,-211,yes,no,cellular,29,jan,135,2,184,5,failure,no
31,admin.,divorced,secondary,no,93,yes,no,cellular,18,nov,417,1,-1,0,unknown,no
30,admin.,married,secondary,no,0,no,no,cellular,1,jun,318,1,-1,0,unknown,yes
40,blue-collar,divorced,secondary,no,973,no,no,cellular,14,may,449,1,-1,0,unknown,yes
30,management,single,tertiary,no,528,yes,no,unknown,8,may,145,4,-1,0,unknown,no
36,blue-collar,married,primary,no,0,no,no,telephone,9,jul,39,1,-1,0,unknown,no
36,management,single,tertiary,no,6450,yes,no,unknown,29,may,101,1,-1,0,unknown,no
49,admin.,married,tertiary,no,-962,yes,no,cellular,19,aug,295,2,-1,0,unknown,no
45,unemployed,divorced,secondary,no,728,yes,yes,cellular,18,nov,107,1,-1,0,unknown,no
43,self-employed,married,primary,no,0,yes,no,telephone,30,oct,81,1,-1,0,unknown,no
62,unknown,married,secondary,no,367,no,no,telephone,7,sep,221,1,189,5,failure,no
39,admin.,single,secondary,no,470,yes,no,unknown,20,jun,44,2,-1,0,unknown,no
32,technician,single,secondary,no,2979,no,no,cellular,25,may,156,1,-1,0,unknown,no
28,admin.,single,secondary,no,-625,yes,no,unknown,4,jun,102,1,-1,0,unknown,no
34,management,married,tertiary,no,786,yes,yes,cellular,18,nov,250,1,-1,0,unknown,no
36,technician,divorced,secondary,no,407,no,no,cellular,21,nov,98,1,-1,0,unknown,no
38,management,married,tertiary,no,76,yes,no,cellular,7,jul,196,3,-1,0,unknown,no
33,blue-collar,married,secondary,no,1464,yes,no,unknown,23,may,588,3,-1,0,unknown,yes
41,management,married,tertiary,no,25,no,no,cellular,18,nov,431,2,-1,0,unknown,no
24,blue-collar,single,secondary,no,1857,yes,no,cellular,6,may,473,4,-1,0,unknown,no
28,student,single,secondary,no,153,no,no,cellular,23,jul,1124,2,-1,0,unknown,yes
36,admin.,divorced,secondary,no,1573,yes,no,unknown,20,jun,17,10,-1,0,unknown,no
31,technician,single,tertiary,no,2807,no,no,unknown,8,nov,154,1,-1,0,unknown,yes
45,blue-collar,divorced,secondary,no,0,no,no,unknown,6,jun,422,5,-1,0,unknown,no
33,blue-collar,married,secondary,no,23,yes,no,cellular,5,may,173,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,1238,yes,no,unknown,14,may,246,1,-1,0,unknown,no
30,entrepreneur,married,primary,no,501,yes,yes,cellular,6,may,323,2,-1,0,unknown,no
39,services,divorced,secondary,no,0,yes,no,cellular,13,apr,1006,2,-1,0,unknown,yes
56,blue-collar,divorced,secondary,no,934,no,no,cellular,29,jul,375,2,-1,0,unknown,no
49,entrepreneur,married,secondary,no,348,yes,no,unknown,14,may,139,2,-1,0,unknown,no
46,technician,married,secondary,no,190,yes,no,cellular,12,aug,370,2,-1,0,unknown,no
31,technician,married,tertiary,no,8,no,no,unknown,29,may,71,5,-1,0,unknown,no
32,management,married,tertiary,no,62,yes,no,telephone,13,nov,45,1,-1,0,unknown,no
41,blue-collar,single,secondary,no,428,yes,no,cellular,12,may,92,1,-1,0,unknown,no
33,management,single,tertiary,no,726,no,no,cellular,28,jan,219,1,-1,0,unknown,no
37,management,divorced,tertiary,no,896,no,yes,cellular,14,aug,343,2,-1,0,unknown,no
43,entrepreneur,married,primary,no,629,yes,no,cellular,2,feb,70,3,265,4,other,no
26,blue-collar,single,secondary,no,-204,yes,no,unknown,13,may,609,2,-1,0,unknown,no
25,student,single,tertiary,no,326,no,no,cellular,26,may,390,1,-1,0,unknown,yes
34,management,single,tertiary,no,2646,no,no,cellular,14,apr,142,1,-1,0,unknown,yes
31,housemaid,single,primary,no,26965,no,no,cellular,21,apr,654,2,-1,0,unknown,yes
58,management,divorced,tertiary,no,50,yes,no,cellular,21,nov,675,4,171,4,failure,no
47,management,married,tertiary,no,2475,yes,no,cellular,20,nov,1476,4,-1,0,unknown,no
40,blue-collar,single,secondary,yes,61,no,no,cellular,23,jul,68,2,-1,0,unknown,no
27,self-employed,single,secondary,no,78,yes,no,unknown,9,may,825,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,64,yes,no,cellular,18,jul,302,3,-1,0,unknown,no
44,management,married,secondary,no,597,yes,no,cellular,7,aug,137,2,-1,0,unknown,no
72,retired,single,unknown,no,588,no,yes,cellular,5,mar,66,3,-1,0,unknown,no
78,retired,married,secondary,no,220,no,no,cellular,4,aug,220,1,-1,0,unknown,no
41,technician,divorced,tertiary,no,2611,yes,no,cellular,1,jun,129,1,314,2,failure,no
33,management,single,secondary,no,219,yes,no,cellular,18,may,19,4,-1,0,unknown,no
39,blue-collar,single,primary,no,1522,no,no,unknown,17,jun,164,4,-1,0,unknown,no
31,blue-collar,single,secondary,no,397,yes,no,telephone,13,may,134,1,350,7,failure,no
30,blue-collar,married,unknown,no,198,yes,no,unknown,21,may,149,3,-1,0,unknown,no
40,blue-collar,married,primary,no,1802,yes,no,cellular,17,apr,326,1,319,1,failure,no
53,self-employed,married,tertiary,no,290,no,yes,cellular,24,jul,303,3,-1,0,unknown,no
37,blue-collar,married,primary,no,310,yes,no,unknown,7,may,474,1,-1,0,unknown,no
77,retired,married,primary,no,3324,no,no,cellular,13,may,289,1,91,5,success,yes
34,technician,single,secondary,no,0,no,no,cellular,19,aug,130,2,-1,0,unknown,no
45,management,divorced,tertiary,no,2406,no,no,cellular,8,aug,248,2,-1,0,unknown,no
56,management,married,tertiary,no,25290,no,no,cellular,31,jul,81,12,-1,0,unknown,no
36,management,married,tertiary,no,369,no,no,cellular,18,nov,193,4,102,2,failure,no
25,blue-collar,single,secondary,no,815,yes,no,unknown,19,may,268,6,-1,0,unknown,no
34,admin.,married,secondary,no,396,yes,no,cellular,16,jul,101,3,-1,0,unknown,no
24,blue-collar,married,secondary,no,1222,yes,no,cellular,20,apr,369,1,-1,0,unknown,no
38,services,single,secondary,no,4317,yes,no,cellular,2,feb,216,2,-1,0,unknown,no
42,admin.,divorced,secondary,no,256,no,no,cellular,8,may,322,1,323,1,failure,no
28,management,single,secondary,no,703,yes,no,cellular,15,may,485,1,88,1,other,yes
25,self-employed,single,tertiary,no,42,yes,no,cellular,5,jun,149,1,94,1,success,yes
41,technician,married,secondary,no,0,no,yes,cellular,23,jul,107,1,-1,0,unknown,no
37,services,married,secondary,no,0,no,no,unknown,20,jun,12,14,-1,0,unknown,no
26,services,single,secondary,no,2158,yes,yes,telephone,5,jun,227,1,-1,0,unknown,no
32,services,single,secondary,no,81,yes,no,unknown,7,may,126,5,-1,0,unknown,no
32,blue-collar,married,secondary,no,578,yes,no,cellular,30,jan,206,3,-1,0,unknown,no
27,self-employed,single,secondary,no,923,no,no,cellular,5,feb,139,1,-1,0,unknown,no
28,admin.,single,secondary,no,2290,yes,no,cellular,18,may,2301,1,-1,0,unknown,yes
44,technician,single,secondary,no,285,yes,no,cellular,12,may,373,3,-1,0,unknown,no
42,entrepreneur,married,tertiary,no,859,no,no,cellular,29,jul,180,10,-1,0,unknown,no
35,admin.,married,secondary,no,11,yes,no,cellular,23,jul,103,4,-1,0,unknown,no
25,blue-collar,married,secondary,no,-306,yes,no,unknown,20,jun,534,3,-1,0,unknown,no
48,entrepreneur,divorced,tertiary,no,275,no,yes,unknown,5,jun,34,1,-1,0,unknown,no
33,blue-collar,married,primary,no,1002,yes,no,cellular,20,apr,92,2,325,4,failure,no
35,management,married,tertiary,no,5367,no,no,cellular,2,mar,69,1,-1,0,unknown,no
31,management,single,tertiary,no,6542,yes,no,cellular,21,nov,71,3,192,2,other,no
41,housemaid,married,primary,no,884,no,no,unknown,9,jun,322,1,-1,0,unknown,no
21,blue-collar,single,secondary,no,614,yes,no,unknown,13,may,243,3,-1,0,unknown,no
32,blue-collar,single,secondary,no,160,yes,no,unknown,9,may,190,1,-1,0,unknown,no
35,management,single,tertiary,no,-208,yes,no,unknown,27,may,127,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,1873,yes,yes,unknown,20,jun,23,24,-1,0,unknown,no
29,management,single,tertiary,no,2389,no,no,cellular,4,jun,277,3,-1,0,unknown,no
27,student,single,tertiary,no,5169,yes,no,cellular,3,sep,431,1,466,3,success,yes
36,management,married,tertiary,no,269,yes,no,cellular,11,may,155,2,-1,0,unknown,no
34,management,married,tertiary,no,902,yes,no,cellular,14,may,159,1,367,2,other,no
60,entrepreneur,married,primary,no,987,no,no,unknown,19,jun,102,13,-1,0,unknown,no
39,blue-collar,married,secondary,no,1382,yes,no,cellular,12,aug,357,1,182,2,success,yes
34,management,married,tertiary,no,813,yes,no,cellular,28,may,114,3,-1,0,unknown,no
40,unemployed,married,secondary,no,0,yes,no,cellular,19,nov,332,1,183,1,failure,no
